53.872036063197704,10.688842912303103,
53.871737578256095,10.68571928031905,
53.86701399499417,10.676629533578808,
53.911114974752884,10.698600615020357,
53.85715586303321,10.678335270780773,
53.886464809162796,10.689821824442292,
53.86639263561543,10.68999854297261,
53.877647487134084,10.6853923948949,
53.89315872514756,10.671380059517373,
53.857192333561414,10.708219940049014,
53.8709632680973,10.682555804681304,
53.8933577029077,10.671503290102597,
53.8659322264696,10.743598621743754,
53.860155022479255,10.686296675270407,
53.867565858796745,10.678936620107836,
53.874968877885514,10.684438689886656,
53.88026234610985,10.679152400808327,
53.867115999550656,10.683785121796468,
53.858217790262735,10.691200552782131,
53.910742257557736,10.697968249053561,
53.835515209793,10.650990108603906,
53.855521987927794,10.682120849844512,
53.888684054814924,10.707048203178546,
53.87065279186951,10.684797271132085,
53.83792373306011,10.702669501784037,
53.87831312074945,10.66444601735153,
53.86687963574914,10.608548433510494,
53.86694341705743,10.685555562066961,
53.85148422983997,10.68479895012057,
53.86495830600099,10.689008334632282,
53.880928271125974,10.673559734045895,
53.85775881401018,10.628432647840606,
53.87316944957554,10.680426669508934,
53.864277851702624,10.721018683892705,
53.88469241287158,10.681886700777246,
53.85106517921203,10.685662222102192,
53.86808389419039,10.686043780511758,
53.894590665272275,10.716868322796184,
53.87326562903644,10.663342815878439,
53.87774233216832,10.673675770694086,
53.876965314039296,10.690820652291942,
53.889006897695396,10.65034271686991,
53.83402179189104,10.699635338059553,
53.88131545497999,10.678110088974101,
53.898851929478546,10.678040011668243,
53.83509891293251,10.651011633422014,
53.881037428594254,10.677992465585996,
53.86958238764377,10.68249816564949,
53.86272069858011,10.632506746346651,
53.87576566318369,10.700944625333975,
53.83643641811974,10.706847119654716,
53.87631856665406,10.666938173771795,
53.90316618446483,10.68400643901703,
53.891482256227334,10.67034782750256,
53.859443675932674,10.685277925401088,
53.865483536307764,10.686541937297372,
53.863677419077725,10.680561501276255,
53.868988012906726,10.691652352603384,
53.91066663410384,10.69784165590438,
53.872287668965534,10.710335092652656,
53.86046520157176,10.713316764199705,
53.867462901982876,10.688007425396657,
53.90344814577143,10.68426051627284,
53.85285984494464,10.681982000377774,
53.861612661989454,10.62755411729422,
53.853783095626824,10.683575347869839,
53.87837204340136,10.685918310252827,
53.86028482345563,10.664422548386732,
53.896265395494964,10.678388824157757,
53.87455748766668,10.676291310287446,
53.8730543366363,10.66308161847578,
53.87200156176153,10.660680377852973,
53.88999045054843,10.725643911141264,
53.87091497180466,10.617369744382454,
53.873655472972544,10.686313409473003,
53.83208309522703,10.704061541954664,
53.871242072848055,10.665792364513408,
53.86149336540413,10.60958552831517,
53.866314259781774,10.690587710162,
53.88016657748884,10.67916446746661,
53.88036979560086,10.674176619846703,
53.831207066836086,10.678928445236457,
53.86139963014259,10.673469566181367,
53.89453795694273,10.688981744847252,
53.88266695988816,10.679579707943383,
53.87928487248723,10.70368771742625,
53.83439145275012,10.696499470235516,
53.85740429285359,10.677289557948548,
53.88022813409669,10.644602385109206,
53.86958478673878,10.614560217959793,
53.87002197245672,10.61409018808251,
53.83369767493419,10.693873523174902,
53.864500790680935,10.649335955100975,
53.85937783784257,10.627554340829208,
53.857582071138445,10.689161276601086,
53.86476999429734,10.68042498475607,
53.88477542442988,10.681984060056822,
53.888753783591355,10.668638624818891,
53.86440606245026,10.722556835389867,
53.83628950685342,10.70634610297972,
53.83409282164176,10.697380375590514,
53.865868712868775,10.689300017430329,
53.879510883829916,10.70320987913682,
53.8543304700184,10.65897702340198,
53.88211393522415,10.673430325759998,
53.87174378436377,10.678290104709601,
53.86174427924357,10.688548276731291,
53.86402888416049,10.689722061143994,
